id_index,level,occ,race,server_id,deposit_year,deposit_his,role_count,'prediction margin','predicted class',class
9794,38,8,0,1019,0,15139,1,-1,N,?
9795,130,10,0,1034,0,0,1,-0.997888,N,?
9796,130,2,0,1007,0,0,1,-0.905438,N,?
9797,44,2,0,1007,0,0,3,0.979094,Y,?
9798,60,12,0,1007,0,0,3,-0.986126,N,?
9799,35,12,0,1007,0,0,3,-0.931644,N,?
9800,80,4,0,1018,0,25,1,0.819433,Y,?
9801,86,20,0,1078,0,410,1,-1,N,?
9802,130,2,0,1018,0,130,2,-0.888518,N,?
9803,78,4,0,1018,0,130,2,0.881424,Y,?
9804,104,5,1,1034,0,0,4,0.999993,Y,?
9805,130,10,0,1048,0,22,1,-0.997855,N,?
9806,130,3,0,1078,0,0,2,-0.732452,N,?
9807,86,9,0,1078,0,0,2,-0.473226,N,?
9808,46,4,0,1048,0,0,2,0.98464,Y,?
9809,128,16,0,1048,0,0,2,-1,N,?
9810,130,16,1,1007,360,450,2,-1,N,?
9811,117,11,1,1007,360,450,2,-1,N,?
9812,130,6,0,1018,580,16036,2,-1,N,?
9813,130,6,0,1018,580,16036,2,-1,N,?
9814,95,20,0,1083,1200,9560,1,-1,N,?
9815,130,6,0,1054,60,80,4,-0.384204,N,?
9816,130,6,0,1054,60,80,4,-0.384204,N,?
9817,130,1,0,1054,60,80,4,-0.939962,N,?
9818,130,20,0,1054,60,80,4,-1,N,?
9819,128,6,1,1019,70,70,1,0.998125,Y,?
9820,130,6,0,1018,7766,11030,1,-1,N,?
9821,130,16,0,1007,143518,1108110,1,-1,N,?
9822,13,18,0,1034,0,0,1,-1,N,?
9823,103,5,1,1083,0,0,6,0.999997,Y,?
9824,15,7,0,1048,0,5335,5,-1,N,?
9825,8,1,0,1048,0,5335,5,-1,N,?
9826,25,19,0,1048,0,5335,5,-1,N,?
9827,103,5,1,1083,0,0,6,0.999997,Y,?
9828,99,16,0,1054,0,2023,1,-1,N,?
9829,61,1,0,1022,0,0,2,0.511181,Y,?
9830,130,1,0,1022,0,0,2,-0.970631,N,?
9831,80,1,0,1007,0,300,1,-0.998115,N,?
9832,130,1,0,1007,0,240,3,-0.999893,N,?
9833,21,10,0,1007,0,240,3,-0.972211,N,?
9834,103,5,1,1048,0,0,2,0.999853,Y,?
9835,130,10,0,1034,0,0,1,-0.997856,N,?
9836,130,10,0,1034,0,940,1,-1,N,?
9837,53,3,0,1034,0,0,3,0.998393,Y,?
9838,14,3,0,1034,0,0,3,0.999853,Y,?
9839,75,3,0,1034,0,0,3,0.992662,Y,?
9840,77,20,0,1022,0,0,5,-1,N,?
9841,75,20,0,1022,0,0,5,-1,N,?
9842,76,1,0,1022,0,0,5,0.786388,Y,?
9843,76,20,0,1022,0,0,5,-1,N,?
9844,4,20,0,1022,0,0,5,-1,N,?
9845,130,16,0,1018,0,28,1,-1,N,?
9846,130,3,0,1056,0,13731,1,-1,N,?
9847,130,6,0,1018,0,1950,1,-1,N,?
9848,3,1,0,1056,0,0,2,0.980194,Y,?
9849,75,1,0,1056,0,0,2,0.045206,Y,?
9850,13,6,0,1034,0,0,2,0.999769,Y,?
9851,8,2,0,1018,0,0,2,0.999469,Y,?
9852,104,19,0,1007,0,0,6,-1,N,?
9853,120,12,1,1007,0,0,6,0.779999,Y,?
9854,107,15,0,1007,0,0,6,-1,N,?
9855,103,5,1,1083,0,0,4,0.999945,Y,?
9856,126,16,0,1007,0,0,6,-1,N,?
9857,109,2,0,1007,0,0,6,0.89023,Y,?
9858,101,6,0,1083,0,135,1,-0.994592,N,?
9859,130,16,0,1018,0,510,1,-1,N,?
9860,130,3,0,1048,0,0,1,-0.819602,N,?
9861,130,6,0,1007,0,105,1,-0.682779,N,?
9862,103,5,1,1034,0,0,2,0.999987,Y,?
9863,103,5,1,1083,0,0,1,0.999834,Y,?
9864,103,5,1,1034,0,0,1,0.999796,Y,?
9865,103,5,1,1034,0,0,2,0.99985,Y,?
9866,103,5,1,1034,0,0,4,0.999993,Y,?
9867,103,5,1,1083,0,0,6,0.999997,Y,?
9868,103,5,1,1083,0,0,6,0.999997,Y,?
9869,102,5,1,1083,0,0,6,0.999997,Y,?
9870,130,10,0,1018,0,10473,1,-1,N,?
9871,86,19,0,1078,0,49,2,-1,N,?
9872,32,8,1,1078,0,49,2,0.999994,Y,?
9873,130,16,0,1056,0,434,1,-1,N,?
9874,130,16,1,1048,0,0,1,-1,N,?
9875,130,16,0,1022,0,4510,1,-1,N,?
9876,130,3,0,1034,0,0,1,0.07828,Y,?
9877,128,11,1,1034,0,1668,1,-1,N,?
9878,130,11,1,1018,0,1576,1,-1,N,?
9879,74,2,0,1007,0,0,1,0.610985,Y,?
9880,130,2,0,1007,0,90,2,-0.875764,N,?
9881,125,16,0,1007,0,90,2,-1,N,?
9882,130,12,0,1022,0,18071,1,-1,N,?
9883,15,1,0,1034,0,0,2,0.996766,Y,?
9884,9,7,0,1007,0,0,2,0.997129,Y,?
9885,24,7,0,1018,0,0,2,0.992256,Y,?
9886,72,15,0,1018,0,0,2,-1,N,?
9887,122,6,0,1083,0,0,1,-0.467485,N,?
9888,130,6,0,1022,0,0,1,-0.72809,N,?
9889,130,6,0,1034,0,30,7,0.976471,Y,?
9890,130,1,0,1034,0,30,7,0.707758,Y,?
9891,130,12,0,1034,0,30,7,-0.990744,N,?
9892,130,2,0,1034,0,30,7,0.91264,Y,?
9893,130,1,0,1034,0,30,7,0.707758,Y,?
9894,130,6,0,1034,0,30,7,0.976471,Y,?
9895,130,6,0,1034,0,30,7,0.976471,Y,?
9896,130,16,0,1054,0,0,1,-1,N,?
9897,130,6,0,1056,0,389,1,-0.999598,N,?
9898,92,20,0,1056,0,6,2,-1,N,?
9899,102,5,1,1083,0,0,6,0.999997,Y,?
9900,73,1,0,1022,0,0,1,-0.009873,N,?
9901,23,20,0,1007,11987,7852,3,-1,N,?
9902,18,1,0,1034,11987,7852,3,-1,N,?
9903,1,1,0,1048,11987,7852,3,-1,N,?
9904,130,6,0,1083,230,1386,4,-1,N,?
9905,125,6,0,1034,230,1386,4,-1,N,?
9906,87,20,0,1022,230,1386,4,-1,N,?
9907,14,6,0,1022,230,1386,4,-1,N,?
9908,130,6,1,1034,36,112,1,0.99755,Y,?
9909,130,11,0,1078,8823,14512,1,-1,N,?
9910,130,6,0,1034,2950,44781,1,-1,N,?
9911,130,3,0,1034,1500,11000,1,-1,N,?
9912,130,16,0,1078,1040,1040,1,-1,N,?
9913,128,4,0,1034,48,48,1,0.406202,Y,?
9914,130,16,0,1019,655,655,1,-1,N,?
9915,130,6,0,1054,80,1040,1,-1,N,?
9916,130,20,0,1019,237,387,1,-1,N,?
9917,130,3,0,1007,700,15411,1,-1,N,?
9918,130,12,0,1034,174,804,1,-1,N,?
9919,130,16,0,1083,100,250,2,-1,N,?
9920,35,20,0,1083,100,250,2,-1,N,?
9921,130,1,0,1007,30,140,1,-0.999965,N,?
9922,130,16,0,1019,150,170,1,-1,N,?
9923,130,16,0,1034,60,260,1,-1,N,?
9924,130,2,0,1007,1600,28400,1,-1,N,?
9925,130,16,0,1048,60,60,1,-1,N,?
9926,130,16,0,1018,0,145,1,-1,N,?
9927,130,2,0,1018,0,7720,1,-1,N,?
9928,130,2,0,1034,0,580,1,-1,N,?
9929,118,20,0,1048,0,0,1,-1,N,?
9930,102,5,1,1034,0,0,1,0.999815,Y,?
9931,102,5,1,1083,0,0,6,0.999997,Y,?
9932,102,5,1,1083,0,0,6,0.999997,Y,?
9933,102,5,1,1034,0,0,2,0.999987,Y,?
9934,102,5,1,1048,0,0,4,0.999937,Y,?
9935,102,5,1,1083,0,0,6,0.999997,Y,?
9936,102,5,1,1083,0,0,6,0.999997,Y,?
9937,102,5,1,1083,0,0,6,0.999997,Y,?
9938,122,4,0,1083,0,0,1,-0.421584,N,?
9939,130,16,0,1019,0,0,1,-1,N,?
9940,101,12,0,1007,0,7983,1,-1,N,?
9941,125,16,0,1048,0,7364,1,-1,N,?
9942,130,2,0,1018,0,50,1,-0.917259,N,?
9943,130,2,0,1007,0,0,1,-0.905421,N,?
9944,130,12,1,1048,0,0,2,-0.882164,N,?
9945,130,1,1,1048,0,0,2,0.974902,Y,?
9946,86,3,0,1018,0,10,1,0.950037,Y,?
9947,5,3,0,1007,0,0,1,0.997499,Y,?
9948,130,16,0,1034,0,50,1,-1,N,?
9949,130,3,0,1007,0,35,1,-0.783175,N,?
9950,130,11,0,1018,0,106,1,-0.999746,N,?
9951,96,20,0,1054,0,100,1,-1,N,?
9952,130,20,0,1019,0,0,1,-1,N,?
9953,5,20,0,1018,0,6234,5,-1,N,?
9954,15,0,0,1018,0,6234,5,-1,N,?
9955,130,2,0,1018,0,6234,5,-1,N,?
9956,5,1,0,1018,0,6234,5,-1,N,?
9957,7,18,0,1018,0,6234,5,-1,N,?
9958,126,18,0,1018,0,0,1,-1,N,?
9959,98,6,0,1019,0,65,1,0.388559,Y,?
9960,130,8,0,1048,0,36,1,-0.946237,N,?
9961,130,6,0,1056,0,2160,1,-1,N,?
9962,130,16,0,1018,0,3806,1,-1,N,?
9963,130,6,0,1083,1482,1482,1,-1,N,?
9964,130,11,0,1007,337,337,1,-1,N,?
9965,122,20,0,1078,200,200,2,-1,N,?
9966,102,20,0,1083,200,200,2,-1,N,?
9967,130,17,0,1034,151,683,1,-1,N,?
9968,130,10,0,1034,751,751,1,-1,N,?
9969,129,1,0,1034,620,620,3,-1,N,?
9970,83,1,0,1034,620,620,3,-1,N,?
9971,61,4,0,1034,620,620,3,-1,N,?
9972,130,2,1,1022,1000,2794,1,-1,N,?
9973,16,3,0,1022,0,100,8,0.999999,Y,?
9974,16,11,1,1022,0,100,8,1,Y,?
9975,40,10,0,1022,0,100,8,0.999739,Y,?
9976,20,6,0,1022,0,100,8,0.999999,Y,?
9977,61,4,0,1022,0,100,8,0.999993,Y,?
9978,102,5,1,1083,0,0,6,0.999997,Y,?
9979,40,2,0,1022,0,100,8,0.999993,Y,?
9980,85,18,0,1022,0,100,8,-1,N,?
9981,17,20,0,1018,0,0,2,-1,N,?
9982,17,20,0,1048,0,0,2,-1,N,?
9983,130,6,0,1007,0,1340,1,-1,N,?
9984,82,1,0,1018,0,0,2,0.792759,Y,?
9985,85,1,0,1018,0,0,2,0.747602,Y,?
9986,87,14,0,1083,0,0,7,-0.999418,N,?
9987,53,18,0,1083,0,0,7,-1,N,?
9988,87,18,0,1083,0,0,7,-1,N,?
9989,102,5,1,1034,0,0,1,0.999816,Y,?
9990,30,18,0,1083,0,0,7,-1,N,?
9991,86,20,0,1083,0,0,7,-1,N,?
9992,93,20,0,1083,0,0,7,-1,N,?
9993,115,20,0,1083,0,0,1,-1,N,?
9994,100,10,0,1034,0,0,1,-0.741294,N,?
9995,119,18,1,1034,0,75,3,-1,N,?
9996,106,16,1,1034,0,75,3,-0.999999,N,?
9997,130,20,0,1034,0,75,3,-1,N,?
9998,130,16,0,1018,0,286,1,-1,N,?
9999,130,18,0,1083,60,299,1,-1,N,?
10000,101,5,1,1078,0,140,1,0.894408,Y,?
10001,130,1,0,1019,3877,13942,1,-1,N,?
10002,130,16,0,1019,178,12878,1,-1,N,?
10003,130,2,0,1018,740,95241,1,-1,N,?
10004,130,6,0,1018,5200,276900,1,-1,N,?
10005,112,1,0,1048,300,8604,1,-1,N,?
10006,130,3,0,1034,27430,81010,1,-1,N,?
10007,130,16,0,1048,175,1515,1,-1,N,?
10008,130,20,0,1048,160,440,1,-1,N,?
10009,130,2,0,1007,3116,8456,2,-1,N,?
10010,93,3,0,1007,3116,8456,2,-1,N,?
10011,130,2,0,1018,30,30,1,-0.916674,N,?
10012,130,12,0,1007,120,310,1,-1,N,?
10013,130,16,0,1022,60,4826,2,-1,N,?
10014,69,6,0,1019,60,4826,2,-1,N,?
10015,130,12,0,1007,250,250,1,-1,N,?
10016,130,16,0,1007,195,445,1,-1,N,?
10017,130,3,0,1048,140,1300,1,-1,N,?
10018,36,2,0,1007,47,1448,2,-1,N,?
10019,130,20,0,1007,47,1448,2,-1,N,?
10020,130,16,0,1007,231,1843,1,-1,N,?
10021,89,9,0,1007,0,30,1,-0.624045,N,?
10022,130,12,0,1048,0,0,1,-0.999983,N,?
10023,128,6,0,1022,0,1300,1,-1,N,?
10024,12,1,0,1034,0,0,1,0.996281,Y,?
10025,130,1,0,1034,0,50,1,-0.979462,N,?
10026,130,2,0,1048,0,662,1,-1,N,?
10027,99,4,0,1083,0,0,1,0.449565,Y,?
10028,127,6,0,1018,0,230,1,-0.999425,N,?
10029,130,6,0,1034,0,0,1,-0.73584,N,?
10030,10,4,0,1048,0,0,1,0.997584,Y,?
10031,117,8,1,1056,0,0,1,0.995582,Y,?
10032,130,16,0,1018,0,80,1,-1,N,?
10033,130,2,1,1048,0,0,1,0.990787,Y,?
10034,93,20,1,1083,0,0,8,-1,N,?
10035,93,20,1,1083,0,0,8,-1,N,?
10036,97,20,1,1083,0,0,8,-1,N,?
10037,94,20,1,1083,0,0,8,-1,N,?
10038,93,20,1,1083,0,0,8,-1,N,?
10039,93,20,1,1083,0,0,8,-1,N,?
10040,97,20,1,1083,0,0,8,-1,N,?
10041,98,20,1,1083,0,0,8,-1,N,?
10042,102,13,0,1078,0,0,3,-0.999972,N,?
10043,104,7,0,1078,0,0,3,0.398642,Y,?
10044,111,11,1,1078,0,0,3,0.826784,Y,?
10045,130,3,0,1007,0,1520,1,-1,N,?
10046,115,12,0,1007,0,1315,1,-1,N,?
10047,130,6,0,1018,0,0,1,-0.712683,N,?
10048,130,16,0,1007,0,6323,1,-1,N,?
10049,130,11,1,1034,0,1006,1,-1,N,?
10050,130,6,0,1022,0,256,1,-0.999575,N,?
10051,130,3,0,1018,0,7390,1,-1,N,?
10052,130,6,0,1022,0,34731,1,-1,N,?
10053,130,20,0,1034,0,120,1,-1,N,?
10054,130,4,0,1048,0,2200,1,-1,N,?
10055,112,4,0,1007,0,3195,1,-1,N,?
10056,87,20,0,1056,0,115,1,-1,N,?
10057,39,18,0,1007,0,11732,1,-1,N,?
10058,85,3,0,1018,0,0,4,0.84894,Y,?
10059,81,20,0,1018,0,0,4,-1,N,?
10060,80,20,0,1018,0,0,4,-1,N,?
10061,62,4,0,1018,0,0,4,0.981699,Y,?
10062,109,19,0,1034,0,0,6,-1,N,?
10063,101,5,1,1034,0,0,1,0.999985,Y,?
10064,100,6,0,1034,0,0,6,0.998198,Y,?
10065,100,5,1,1022,0,2570,2,-1,N,?
10066,111,6,0,1034,0,0,6,0.995665,Y,?
10067,98,1,0,1034,0,0,6,0.978069,Y,?
10068,117,1,0,1018,0,120,1,-0.418887,N,?
10069,100,5,1,1034,0,0,2,0.999884,Y,?
10070,100,5,1,1034,0,16,1,0.999985,Y,?
10071,130,16,0,1054,9934,7315,1,-1,N,?
10072,130,12,0,1022,129,279,1,-1,N,?
10073,130,20,0,1022,380,422,1,-1,N,?
10074,130,1,0,1019,4862,12040,1,-1,N,?
10075,129,12,0,1083,30,430,1,-1,N,?
10076,130,6,0,1048,200,1046,1,-1,N,?
10077,130,2,0,1083,3851,3851,1,-1,N,?
10078,130,16,0,1018,30,3649,1,-1,N,?
10079,1,1,0,1022,11730,63429,2,-1,N,?
10080,15,8,0,1022,11730,63429,2,-1,N,?
10081,130,18,0,1022,18706,106287,1,-1,N,?
10082,130,20,0,1022,620,18057,1,-1,N,?
10083,130,6,0,1083,42,42,1,-0.689851,N,?
10084,130,16,0,1034,70,15661,1,-1,N,?
10085,130,12,0,1034,188,14166,1,-1,N,?
10086,130,6,0,1018,600,600,1,-1,N,?
10087,130,3,0,1018,0,110,1,0.126617,Y,?
10088,130,3,0,1048,0,2600,1,-1,N,?
10089,47,12,0,1034,0,0,2,-0.988227,N,?
10090,115,16,0,1034,0,0,2,-1,N,?
10091,130,8,0,1048,0,23924,1,-1,N,?
10092,3,3,0,1022,0,0,1,0.99728,Y,?
10093,128,2,1,1048,0,0,1,0.992215,Y,?
10094,130,3,0,1007,0,1560,1,-1,N,?
10095,130,16,0,1034,6950,6224,2,-1,N,?
10096,130,16,0,1054,6950,6224,2,-1,N,?
10097,130,2,0,1007,1631,1856,1,-1,N,?
10098,130,16,0,1054,0,1782,1,-1,N,?
10099,130,2,0,1034,0,0,2,-0.898865,N,?
10100,130,2,0,1034,0,0,2,-0.898865,N,?
10101,130,6,0,1018,0,100,1,-0.714809,N,?
10102,10,1,0,1022,0,0,1,0.963012,Y,?
10103,126,3,1,1034,0,14,1,0.997414,Y,?
10104,130,3,0,1007,0,160,1,-0.999665,N,?
10105,124,18,0,1007,0,3370,8,-1,N,?
10106,114,16,0,1007,0,3370,8,-1,N,?
10107,130,2,0,1007,0,3370,8,-1,N,?
10108,121,18,0,1007,0,3370,8,-1,N,?
10109,122,18,0,1007,0,3370,8,-1,N,?
10110,115,1,0,1007,0,3370,8,-1,N,?
10111,116,4,0,1007,0,3370,8,-1,N,?
10112,120,18,0,1007,0,3370,8,-1,N,?
10113,130,13,0,1018,0,0,3,-0.999968,N,?
10114,75,20,0,1018,0,0,3,-1,N,?
10115,129,8,0,1018,0,0,3,0.083123,Y,?
10116,127,16,0,1007,0,4509,1,-1,N,?
10117,130,2,0,1007,0,0,2,-0.873754,N,?
10118,97,1,1,1007,0,0,2,0.998641,Y,?
10119,124,13,0,1007,0,69260,1,-1,N,?
10120,130,11,0,1048,0,26098,1,-1,N,?
10121,130,6,0,1018,0,1054,1,-1,N,?
10122,130,10,0,1034,0,150,1,-0.999997,N,?
10123,130,6,0,1078,30,30,1,-0.706017,N,?
10124,130,20,0,1056,60,6745,1,-1,N,?
10125,130,20,0,1007,148,148,1,-1,N,?
10126,130,12,0,1034,0,22,1,-0.999803,N,?
10127,46,4,0,1019,0,0,1,0.980851,Y,?
10128,130,6,0,1034,0,1313,1,-1,N,?
10129,76,16,0,1034,0,0,2,-1,N,?
10130,75,2,0,1034,0,0,2,0.615015,Y,?
10131,130,16,0,1048,0,0,1,-1,N,?
10132,63,20,0,1034,0,0,1,-1,N,?
10133,1,7,0,1034,0,0,2,0.9998,Y,?
10134,7,20,0,1034,0,0,2,-1,N,?
10135,106,20,0,1022,0,0,1,-1,N,?
10136,126,6,0,1034,0,0,1,0.429437,Y,?
10137,130,16,0,1022,0,2199,1,-1,N,?
10138,130,1,0,1007,0,0,1,-0.974554,N,?
10139,130,12,0,1007,800,23607,1,-1,N,?
10140,130,3,0,1034,0,9240,1,-1,N,?
10141,100,5,1,1048,0,250,5,0.98895,Y,?
10142,99,5,1,1034,0,0,3,0.999996,Y,?
10143,99,5,1,1083,1445,17476,2,-1,N,?
10144,130,2,0,1022,0,30,2,-0.894262,N,?
10145,12,20,0,1022,0,30,2,-1,N,?
10146,10,10,0,1018,0,0,1,0.6999,Y,?
10147,130,1,0,1007,0,1513,1,-1,N,?
10148,130,2,0,1034,0,1143,1,-1,N,?
10149,124,1,0,1007,0,380,1,-0.999941,N,?
10150,130,17,0,1018,0,50,1,-1,N,?
10151,108,1,0,1048,0,1110,1,-1,N,?
10152,130,16,0,1007,0,0,1,-1,N,?
10153,128,6,0,1022,0,1780,1,-1,N,?
10154,130,4,0,1007,260,290,1,-0.999999,N,?
10155,130,10,0,1054,1598,4978,1,-1,N,?
10156,130,1,0,1048,0,440,2,-1,N,?
10157,46,2,0,1048,0,440,2,-1,N,?
10158,130,2,0,1034,0,2564,1,-1,N,?
10159,86,2,0,1034,0,20,1,0.882612,Y,?
10160,130,3,0,1034,0,60,1,-0.819,N,?
10161,130,10,0,1034,0,300,1,-0.999997,N,?
10162,130,14,0,1034,0,3723,1,-1,N,?
10163,118,16,0,1034,0,0,2,-1,N,?
10164,16,6,1,1034,0,0,2,1,Y,?
10165,129,18,0,1048,0,100,3,-1,N,?
10166,67,7,0,1048,0,100,3,0.940417,Y,?
10167,130,9,0,1056,0,100,3,-0.961576,N,?
10168,100,19,0,1007,6715,30832,1,-1,N,?
10169,129,17,0,1019,1163,1163,3,-1,N,?
10170,1,19,0,1083,1163,1163,3,-1,N,?
10171,1,4,0,1083,1163,1163,3,-1,N,?
10172,130,2,0,1034,70,70,1,-0.923618,N,?
10173,130,16,0,1018,4110,3310,1,-1,N,?
10174,130,6,0,1007,70,1276,2,-1,N,?
10175,1,1,0,1007,70,1276,2,-1,N,?
10176,130,2,0,1048,7,993,1,-1,N,?
10177,130,18,0,1048,140,140,1,-1,N,?
10178,15,6,0,1034,30,30,1,0.999693,Y,?
10179,130,6,0,1083,3210,3210,1,-1,N,?
10180,121,3,1,1019,9,9,1,0.998427,Y,?
10181,98,6,0,1083,300,70742,1,-1,N,?
10182,130,18,0,1007,44,13787,1,-1,N,?
10183,130,8,1,1019,67,167,1,-0.633797,N,?
10184,130,16,0,1007,188,858,4,-1,N,?
10185,130,1,0,1007,188,858,4,-1,N,?
10186,113,18,1,1007,188,858,4,-1,N,?
10187,130,12,0,1007,188,858,4,-1,N,?
10188,42,20,0,1007,0,0,3,-1,N,?
10189,16,1,0,1007,0,0,3,0.98546,Y,?
10190,63,12,0,1007,0,0,3,-0.988725,N,?
10191,130,17,0,1018,0,8320,1,-1,N,?
10192,130,2,0,1048,0,0,1,-0.92465,N,?
10193,130,8,0,1034,0,0,1,-0.945269,N,?
10194,130,6,0,1007,0,454,2,-1,N,?
10195,130,16,1,1007,0,454,2,-1,N,?
10196,130,16,0,1034,0,573,1,-1,N,?
10197,130,1,0,1078,0,45,1,-0.976309,N,?
10198,128,10,0,1018,0,0,1,-0.997197,N,?
10199,45,17,0,1007,0,0,1,-1,N,?
10200,130,16,0,1018,0,20,1,-1,N,?
10201,89,13,0,1078,0,0,2,-0.999965,N,?
10202,130,14,0,1078,0,0,2,-1,N,?
10203,121,10,0,1056,0,0,1,-0.995488,N,?
10204,75,2,0,1019,0,2405,6,-1,N,?
10205,105,19,0,1019,0,2405,6,-1,N,?
10206,130,11,0,1048,0,2405,6,-1,N,?
10207,35,9,0,1019,0,2405,6,-1,N,?
10208,1,1,0,1019,0,2405,6,-1,N,?
10209,2,1,0,1019,0,2405,6,-1,N,?
10210,130,3,0,1022,0,558,1,-1,N,?
10211,8,20,0,1083,0,0,1,-1,N,?
10212,86,3,0,1034,0,0,1,0.552668,Y,?
10213,28,13,0,1022,0,0,1,-0.998539,N,?
10214,99,5,1,1018,0,0,1,0.999868,Y,?
10215,98,5,1,1054,0,6,1,0.999862,Y,?
10216,129,2,1,1034,0,0,1,0.991577,Y,?
10217,24,1,0,1048,0,0,1,0.916957,Y,?
10218,130,16,0,1022,0,12,1,-1,N,?
10219,125,6,0,1056,0,1067,1,-1,N,?
10220,98,5,1,1007,0,0,2,0.999919,Y,?
10221,98,5,1,1007,0,485,2,-1,N,?
10222,97,5,1,1056,0,0,1,0.999873,Y,?
10223,97,5,1,1018,0,0,7,1,Y,?
10224,97,5,1,1034,0,0,8,1,Y,?
10225,97,5,1,1056,0,0,2,0.999906,Y,?
10226,97,5,1,1054,0,0,4,0.999957,Y,?
10227,97,5,1,1054,0,0,4,0.999957,Y,?
10228,97,5,1,1007,0,0,7,1,Y,?
10229,12,16,0,1007,0,30,1,-1,N,?
10230,59,12,0,1007,0,0,1,-0.995,N,?
10231,130,16,0,1034,0,3528,1,-1,N,?
10232,130,10,0,1048,60,3290,1,-1,N,?
10233,15,6,0,1056,230,230,1,-0.998011,N,?
10234,130,16,0,1007,33800,282136,1,-1,N,?
10235,130,2,0,1019,49600,62840,1,-1,N,?
10236,130,12,0,1018,160,2925,1,-1,N,?
10237,130,6,0,1034,100,56348,1,-1,N,?
10238,130,2,0,1018,330,330,1,-0.999998,N,?
10239,97,5,1,1054,0,0,2,0.999906,Y,?
10240,130,20,0,1083,50,50,1,-1,N,?
10241,130,16,0,1034,3418,6411,1,-1,N,?
10242,130,2,0,1083,554,554,2,-1,N,?
10243,130,16,0,1034,554,554,2,-1,N,?
10244,5,12,0,1007,0,940,1,-1,N,?
10245,130,6,0,1019,0,416,1,-1,N,?
10246,125,4,0,1007,0,0,2,-0.385291,N,?
10247,33,4,0,1007,0,0,2,0.994579,Y,?
10248,1,17,0,1018,0,0,1,-1,N,?
10249,130,6,0,1048,0,8821,1,-1,N,?
10250,24,20,0,1034,0,300,2,-1,N,?
10251,34,20,0,1034,0,300,2,-1,N,?
10252,130,16,0,1018,0,0,1,-1,N,?
10253,75,14,0,1056,0,3251,2,-1,N,?
10254,77,16,0,1056,0,3251,2,-1,N,?
10255,130,16,0,1007,0,30,1,-1,N,?
10256,130,6,0,1022,0,602,1,-1,N,?
10257,105,15,0,1007,0,740,1,-1,N,?
10258,105,1,0,1007,0,0,2,-0.754012,N,?
10259,102,1,0,1007,0,0,2,-0.697856,N,?
10260,130,2,0,1048,0,0,1,-0.925487,N,?
10261,111,7,0,1034,0,0,8,0.999391,Y,?
10262,112,2,0,1034,0,0,8,0.998674,Y,?
10263,113,7,0,1034,0,0,8,0.999284,Y,?
10264,111,18,0,1034,0,0,8,-1,N,?
10265,112,17,0,1034,0,0,8,-1,N,?
10266,111,1,0,1034,0,0,8,0.995429,Y,?
10267,111,6,0,1034,0,0,8,0.999681,Y,?
10268,112,12,0,1034,0,0,8,-0.514954,N,?
10269,28,2,0,1034,0,0,2,0.99816,Y,?
10270,130,6,0,1034,0,0,2,0.415351,Y,?
10271,117,2,0,1083,0,0,1,-0.74886,N,?
10272,125,1,0,1018,0,0,1,-0.964822,N,?
10273,128,4,1,1048,0,0,1,0.998194,Y,?
10274,130,4,0,1018,0,1046,1,-1,N,?
10275,32,19,1,1007,0,0,1,-1,N,?
10276,130,20,0,1018,0,0,2,-1,N,?
10277,13,2,0,1078,0,0,2,0.992062,Y,?
10278,119,18,0,1007,0,0,3,-1,N,?
10279,119,18,0,1007,0,0,3,-1,N,?
10280,75,18,0,1007,0,0,3,-1,N,?
10281,130,2,0,1034,0,75,1,-0.925077,N,?
10282,127,16,0,1048,0,4026,1,-1,N,?
10283,130,3,0,1034,0,0,1,-0.818561,N,?
10284,130,10,0,1022,0,646,8,-1,N,?
10285,100,17,0,1022,0,646,8,-1,N,?
10286,106,20,0,1022,0,646,8,-1,N,?
10287,123,20,0,1022,0,646,8,-1,N,?
10288,101,20,0,1022,0,646,8,-1,N,?
10289,101,20,0,1022,0,646,8,-1,N,?
10290,101,20,0,1022,0,646,8,-1,N,?
10291,128,20,0,1022,0,646,8,-1,N,?
10292,130,6,0,1078,0,150,1,-0.999535,N,?
10293,130,1,0,1018,0,5440,1,-1,N,?
10294,126,2,0,1056,0,0,1,-0.896323,N,?
10295,130,12,0,1054,27527,40996,1,-1,N,?
10296,130,2,0,1048,130,3013,1,-1,N,?
10297,130,6,0,1034,60,965,1,-1,N,?
10298,11,8,0,1034,30,1093,6,-1,N,?
10299,7,1,0,1034,30,1093,6,-1,N,?
10300,9,1,0,1034,30,1093,6,-1,N,?
10301,130,1,0,1034,30,1093,6,-1,N,?
10302,15,1,0,1034,30,1093,6,-1,N,?
10303,8,2,0,1034,30,1093,6,-1,N,?
10304,130,16,0,1048,330,735,1,-1,N,?
10305,97,5,1,1018,0,0,7,1,Y,?
10306,130,20,0,1007,30,30,4,-1,N,?
10307,125,3,0,1007,30,30,4,-0.283379,N,?
10308,130,1,0,1007,30,30,4,-0.925916,N,?
10309,130,20,0,1056,100,180,1,-1,N,?
10310,106,20,0,1048,56,239261,5,-1,N,?
10311,130,16,0,1056,56,239261,5,-1,N,?
10312,130,7,0,1056,56,239261,5,-0.991761,N,?
10313,12,2,0,1048,56,239261,5,0.802292,Y,?
10314,5,1,0,1048,56,239261,5,0.562463,Y,?
10315,130,2,0,1018,680,980,2,-1,N,?
10316,130,20,0,1018,680,980,2,-1,N,?
10317,130,12,0,1019,669,3819,1,-1,N,?
